phone,spkid,error,word
HH,0001000000005705-VE655157,0.0,HOW
AW,0001000000005705-VE655157,0.0,HOW
L,0001000000005705-VE655157,0.0,LONG
AO,0001000000005705-VE655157,0.0,LONG
NG,0001000000005705-VE655157,0.0,LONG
HH,0001000000005705-VE655157,0.0,HAVE
AE,0001000000005705-VE655157,0.0,HAVE
V,0001000000005705-VE655157,0.0,HAVE
K,0001000000005705-VE655157,0.0,CATS
AE,0001000000005705-VE655157,0.0,CATS
T,0001000000005705-VE655157,0.0,CATS
S,0001000000005705-VE655157,0.0,CATS
B,0001000000005705-VE655157,0.0,BEEN
IH,0001000000005705-VE655157,0.0,BEEN
N,0001000000005705-VE655157,0.0,BEEN
K,0001000000005705-VE655157,0.0,KEPT
EH,0001000000005705-VE655157,0.0,KEPT
P,0001000000005705-VE655157,0.0,KEPT
T,0001000000005705-VE655157,0.0,KEPT
P,0001000000005705-VE655157,0.0,PETS
EH,0001000000005705-VE655157,1.0,PETS
T,0001000000005705-VE655157,0.0,PETS
S,0001000000005705-VE655157,0.0,PETS
T,0001000000005705-VE655157,0.0,TO
UW,0001000000005705-VE655157,0.0,TO
S,0001000000005705-VE655157,0.0,SCIENTISTS
AY,0001000000005705-VE655157,0.0,SCIENTISTS
N,0001000000005705-VE655157,0.0,SCIENTISTS
T,0001000000005705-VE655157,0.0,SCIENTISTS
AH,0001000000005705-VE655157,0.0,SCIENTISTS
S,0001000000005705-VE655157,0.0,SCIENTISTS
T,0001000000005705-VE655157,0.0,SCIENTISTS
S,0001000000005705-VE655157,0.0,SCIENTISTS
K,0001000000005705-VE655157,0.0,CATS
AE,0001000000005705-VE655157,0.0,CATS
T,0001000000005705-VE655157,0.0,CATS
S,0001000000005705-VE655157,0.0,CATS
IH,0001000000005705-VE655157,0.0,IN
N,0001000000005705-VE655157,0.0,IN
DH,0001000000005705-VE655157,0.0,THE
IY,0001000000005705-VE655157,0.0,THE
EY,0001000000005705-VE655157,0.0,ANCIENT
N,0001000000005705-VE655157,1.0,ANCIENT
SH,0001000000005705-VE655157,0.0,ANCIENT
AH,0001000000005705-VE655157,0.0,ANCIENT
N,0001000000005705-VE655157,0.0,ANCIENT
T,0001000000005705-VE655157,0.0,ANCIENT
IY,0001000000005705-VE655157,0.0,EGYPT
JH,0001000000005705-VE655157,0.0,EGYPT
AH,0001000000005705-VE655157,0.0,EGYPT
P,0001000000005705-VE655157,0.0,EGYPT
T,0001000000005705-VE655157,0.0,EGYPT
TH,0001000000005705-VE655157,1.0,THOUSANDS
AW,0001000000005705-VE655157,0.0,THOUSANDS
Z,0001000000005705-VE655157,0.0,THOUSANDS
AH,0001000000005705-VE655157,0.0,THOUSANDS
N,0001000000005705-VE655157,0.0,THOUSANDS
D,0001000000005705-VE655157,0.0,THOUSANDS
Z,0001000000005705-VE655157,0.0,THOUSANDS
AH,0001000000005705-VE655157,0.0,OF
V,0001000000005705-VE655157,1.0,OF
Y,0001000000005705-VE655157,0.0,YEARS
IH,0001000000005705-VE655157,0.0,YEARS
R,0001000000005705-VE655157,0.0,YEARS
Z,0001000000005705-VE655157,0.0,YEARS
AH,0001000000005705-VE655157,0.0,AGO
G,0001000000005705-VE655157,0.0,AGO
OW,0001000000005705-VE655157,0.0,AGO
AH,0001000000005705-VE655157,1.0,IT
T,0001000000005705-VE655157,1.0,IT
K,0001000000005705-VE655157,0.0,CLEAR
L,0001000000005705-VE655157,0.0,CLEAR
IH,0001000000005705-VE655157,0.0,CLEAR
R,0001000000005705-VE655157,0.0,CLEAR
W,0001000000005705-VE655157,0.0,WHY
AY,0001000000005705-VE655157,0.0,WHY
P,0001000000005705-VE655157,0.0,PEOPLE
IY,0001000000005705-VE655157,0.0,PEOPLE
P,0001000000005705-VE655157,0.0,PEOPLE
AH,0001000000005705-VE655157,0.0,PEOPLE
L,0001000000005705-VE655157,0.0,PEOPLE
W,0001000000005705-VE655157,0.0,WANTED
AA,0001000000005705-VE655157,0.0,WANTED
N,0001000000005705-VE655157,0.0,WANTED
T,0001000000005705-VE655157,0.0,WANTED
AH,0001000000005705-VE655157,0.0,WANTED
D,0001000000005705-VE655157,0.0,WANTED
T,0001000000005705-VE655157,0.0,TO
UW,0001000000005705-VE655157,0.0,TO
K,0001000000005705-VE655157,0.0,KEEP
IY,0001000000005705-VE655157,0.0,KEEP
P,0001000000005705-VE655157,0.0,KEEP
K,0001000000005705-VE655157,0.0,CATS
AE,0001000000005705-VE655157,0.0,CATS
T,0001000000005705-VE655157,0.0,CATS
S,0001000000005705-VE655157,0.0,CATS
IH,0001000000005705-VE655157,0.0,IN
N,0001000000005705-VE655157,0.0,IN
DH,0001000000005705-VE655157,1.0,THEIR
EH,0001000000005705-VE655157,0.0,THEIR
R,0001000000005705-VE655157,0.0,THEIR
HH,0001000000005705-VE655157,0.0,HUNT
AH,0001000000005705-VE655157,0.0,HUNT
N,0001000000005705-VE655157,0.0,HUNT
T,0001000000005705-VE655157,0.0,HUNT
M,0001000000005705-VE655157,0.0,MICE
AY,0001000000005705-VE655157,0.0,MICE
S,0001000000005705-VE655157,0.0,MICE
AE,0001000000005705-VE655157,0.0,AND
N,0001000000005705-VE655157,0.0,AND
D,0001000000005705-VE655157,0.0,AND
R,0001000000005705-VE655157,0.0,RATS
AE,0001000000005705-VE655157,0.0,RATS
T,0001000000005705-VE655157,0.0,RATS
S,0001000000005705-VE655157,0.0,RATS
S,0001000000005705-VE655157,0.0,SKILL
K,0001000000005705-VE655157,0.0,SKILL
IH,0001000000005705-VE655157,0.0,SKILL
L,0001000000005705-VE655157,0.0,SKILL
W,0001000000005705-VE655157,0.0,WAS
AO,0001000000005705-VE655157,0.0,WAS
Z,0001000000005705-VE655157,0.0,WAS
B,0001000000005705-VE655157,0.0,BECAUSE
AH,0001000000005705-VE655157,0.0,BECAUSE
K,0001000000005705-VE655157,0.0,BECAUSE
AO,0001000000005705-VE655157,0.0,BECAUSE
Z,0001000000005705-VE655157,0.0,BECAUSE
M,0001000000005705-VE655157,0.0,MICE
AY,0001000000005705-VE655157,0.0,MICE
S,0001000000005705-VE655157,0.0,MICE
AE,0001000000005705-VE655157,0.0,AND
N,0001000000005705-VE655157,0.0,AND
D,0001000000005705-VE655157,0.0,AND
R,0001000000005705-VE655157,0.0,RAT
AE,0001000000005705-VE655157,0.0,RAT
T,0001000000005705-VE655157,1.0,RAT
EY,0001000000005705-VE655157,0.0,ATE
T,0001000000005705-VE655157,0.0,ATE
AE,0001000000005705-VE655157,0.0,AND
N,0001000000005705-VE655157,0.0,AND
D,0001000000005705-VE655157,0.0,AND
AH,0001000000005705-VE655157,0.0,OTHER
DH,0001000000005705-VE655157,0.0,OTHER
ER,0001000000005705-VE655157,1.0,OTHER
G,0001000000005705-VE655157,0.0,GRAINS
R,0001000000005705-VE655157,1.0,GRAINS
EY,0001000000005705-VE655157,0.0,GRAINS
N,0001000000005705-VE655157,0.0,GRAINS
Z,0001000000005705-VE655157,0.0,GRAINS
DH,0001000000005705-VE655157,0.0,THAT
AH,0001000000005705-VE655157,0.0,THAT
T,0001000000005705-VE655157,0.0,THAT
EY,0001000000005705-VE655157,0.0,ANCIENT
N,0001000000005705-VE655157,1.0,ANCIENT
SH,0001000000005705-VE655157,0.0,ANCIENT
AH,0001000000005705-VE655157,0.0,ANCIENT
N,0001000000005705-VE655157,0.0,ANCIENT
T,0001000000005705-VE655157,0.0,ANCIENT
P,0001000000005705-VE655157,0.0,PEOPLE
IY,0001000000005705-VE655157,0.0,PEOPLE
P,0001000000005705-VE655157,0.0,PEOPLE
AH,0001000000005705-VE655157,0.0,PEOPLE
L,0001000000005705-VE655157,0.0,PEOPLE
Y,0001000000005705-VE655157,0.0,USED
UW,0001000000005705-VE655157,0.0,USED
Z,0001000000005705-VE655157,0.0,USED
D,0001000000005705-VE655157,0.0,USED
F,0001000000005705-VE655157,0.0,FOR
AO,0001000000005705-VE655157,0.0,FOR
R,0001000000005705-VE655157,0.0,FOR
F,0001000000005705-VE655157,0.0,FOOD
UW,0001000000005705-VE655157,0.0,FOOD
D,0001000000005705-VE655157,0.0,FOOD
DH,0001000000005705-VE655157,1.0,THEY
EY,0001000000005705-VE655157,0.0,THEY
AO,0001000000005705-VE655157,0.0,ALSO
L,0001000000005705-VE655157,0.0,ALSO
S,0001000000005705-VE655157,0.0,ALSO
OW,0001000000005705-VE655157,0.0,ALSO
K,0001000000005705-VE655157,0.0,CARRIED
AE,0001000000005705-VE655157,0.0,CARRIED
R,0001000000005705-VE655157,0.0,CARRIED
IY,0001000000005705-VE655157,1.0,CARRIED
D,0001000000005705-VE655157,0.0,CARRIED
D,0001000000005705-VE655157,0.0,DISEASE
AH,0001000000005705-VE655157,1.0,DISEASE
Z,0001000000005705-VE655157,0.0,DISEASE
IY,0001000000005705-VE655157,0.0,DISEASE
Z,0001000000005705-VE655157,0.0,DISEASE
P,0001000000005705-VE655157,0.0,PEOPLE
IY,0001000000005705-VE655157,0.0,PEOPLE
P,0001000000005705-VE655157,0.0,PEOPLE
AH,0001000000005705-VE655157,0.0,PEOPLE
L,0001000000005705-VE655157,0.0,PEOPLE
W,0001000000005705-VE655157,0.0,WANTED
AO,0001000000005705-VE655157,0.0,WANTED
N,0001000000005705-VE655157,0.0,WANTED
T,0001000000005705-VE655157,0.0,WANTED
AH,0001000000005705-VE655157,0.0,WANTED
D,0001000000005705-VE655157,0.0,WANTED
DH,0001000000005705-VE655157,1.0,THEIR
EH,0001000000005705-VE655157,0.0,THEIR
R,0001000000005705-VE655157,0.0,THEIR
HH,0001000000005705-VE655157,0.0,HOMES
OW,0001000000005705-VE655157,0.0,HOMES
M,0001000000005705-VE655157,0.0,HOMES
Z,0001000000005705-VE655157,0.0,HOMES
AE,0001000000005705-VE655157,0.0,AND
N,0001000000005705-VE655157,0.0,AND
D,0001000000005705-VE655157,0.0,AND
F,0001000000005705-VE655157,0.0,FARMS
AA,0001000000005705-VE655157,0.0,FARMS
R,0001000000005705-VE655157,1.0,FARMS
M,0001000000005705-VE655157,1.0,FARMS
Z,0001000000005705-VE655157,0.0,FARMS
T,0001000000005705-VE655157,0.0,TO
UW,0001000000005705-VE655157,0.0,TO
B,0001000000005705-VE655157,0.0,BE
IY,0001000000005705-VE655157,0.0,BE
F,0001000000005705-VE655157,0.0,FREE
R,0001000000005705-VE655157,0.0,FREE
IY,0001000000005705-VE655157,0.0,FREE
AH,0001000000005705-VE655157,0.0,OF
V,0001000000005705-VE655157,1.0,OF
M,0001000000005705-VE655157,0.0,MICE
AY,0001000000005705-VE655157,0.0,MICE
S,0001000000005705-VE655157,0.0,MICE
AE,0001000000005705-VE655157,0.0,AND
N,0001000000005705-VE655157,0.0,AND
D,0001000000005705-VE655157,0.0,AND
R,0001000000005705-VE655157,0.0,RATS
AE,0001000000005705-VE655157,0.0,RATS
T,0001000000005705-VE655157,0.0,RATS
S,0001000000005705-VE655157,0.0,RATS
S,0001000000005705-VE655157,0.0,SO
OW,0001000000005705-VE655157,0.0,SO
Y,0001000000005705-VE655157,0.0,YOU
UW,0001000000005705-VE655157,0.0,YOU
K,0001000000005705-VE655157,0.0,CAN
AE,0001000000005705-VE655157,0.0,CAN
N,0001000000005705-VE655157,0.0,CAN
S,0001000000005705-VE655157,0.0,SEE
IY,0001000000005705-VE655157,0.0,SEE
W,0001000000005705-VE655157,0.0,WHY
AY,0001000000005705-VE655157,0.0,WHY
K,0001000000005705-VE655157,0.0,CATS
AE,0001000000005705-VE655157,0.0,CATS
T,0001000000005705-VE655157,0.0,CATS
S,0001000000005705-VE655157,0.0,CATS
T,0001000000005705-VE655157,0.0,TO
UW,0001000000005705-VE655157,0.0,TO
HH,0001000000005705-VE655157,0.0,HAVE
AE,0001000000005705-VE655157,0.0,HAVE
V,0001000000005705-VE655157,0.0,HAVE
HH,0001000000005914-VE655157,0.0,HOW
AW,0001000000005914-VE655157,0.0,HOW
L,0001000000005914-VE655157,0.0,LONG
AO,0001000000005914-VE655157,0.0,LONG
NG,0001000000005914-VE655157,0.0,LONG
HH,0001000000005914-VE655157,0.0,HAVE
AE,0001000000005914-VE655157,0.0,HAVE
V,0001000000005914-VE655157,0.0,HAVE
K,0001000000005914-VE655157,0.0,KEPT
EH,0001000000005914-VE655157,0.0,KEPT
P,0001000000005914-VE655157,0.0,KEPT
T,0001000000005914-VE655157,0.0,KEPT
AE,0001000000005914-VE655157,0.0,AS
Z,0001000000005914-VE655157,0.0,AS
P,0001000000005914-VE655157,1.0,PETS
EH,0001000000005914-VE655157,1.0,PETS
T,0001000000005914-VE655157,0.0,PETS
S,0001000000005914-VE655157,0.0,PETS
AH,0001000000005914-VE655157,0.0,ACCORDING
K,0001000000005914-VE655157,0.0,ACCORDING
AO,0001000000005914-VE655157,0.0,ACCORDING
R,0001000000005914-VE655157,1.0,ACCORDING
AH,0001000000005914-VE655157,0.0,ACCORDING
NG,0001000000005914-VE655157,0.0,ACCORDING
AH,0001000000005914-VE655157,0.0,ACCORDING
K,0001000000005914-VE655157,0.0,ACCORDING
AO,0001000000005914-VE655157,0.0,ACCORDING
R,0001000000005914-VE655157,1.0,ACCORDING
AH,0001000000005914-VE655157,0.0,ACCORDING
NG,0001000000005914-VE655157,0.0,ACCORDING
S,0001000000005914-VE655157,0.0,SOME
AH,0001000000005914-VE655157,0.0,SOME
M,0001000000005914-VE655157,0.0,SOME
W,0001000000005914-VE655157,0.0,WERE
ER,0001000000005914-VE655157,0.0,WERE
IH,0001000000005914-VE655157,0.0,IN
N,0001000000005914-VE655157,0.0,IN
EY,0001000000005914-VE655157,1.0,ANCIENT
N,0001000000005914-VE655157,0.0,ANCIENT
SH,0001000000005914-VE655157,0.0,ANCIENT
AH,0001000000005914-VE655157,0.0,ANCIENT
N,0001000000005914-VE655157,0.0,ANCIENT
T,0001000000005914-VE655157,1.0,ANCIENT
IY,0001000000005914-VE655157,0.0,EGYPT
JH,0001000000005914-VE655157,0.0,EGYPT
AH,0001000000005914-VE655157,0.0,EGYPT
P,0001000000005914-VE655157,0.0,EGYPT
T,0001000000005914-VE655157,1.0,EGYPT
B,0001000000005914-VE655157,0.0,BECAUSE
AH,0001000000005914-VE655157,0.0,BECAUSE
K,0001000000005914-VE655157,0.0,BECAUSE
AO,0001000000005914-VE655157,0.0,BECAUSE
Z,0001000000005914-VE655157,0.0,BECAUSE
AH,0001000000005914-VE655157,0.0,OF
V,0001000000005914-VE655157,0.0,OF
Y,0001000000005914-VE655157,0.0,YEARS
IH,0001000000005914-VE655157,0.0,YEARS
R,0001000000005914-VE655157,0.0,YEARS
Z,0001000000005914-VE655157,0.0,YEARS
K,0001000000005914-VE655157,0.0,CLEAR
L,0001000000005914-VE655157,0.0,CLEAR
IH,0001000000005914-VE655157,0.0,CLEAR
R,0001000000005914-VE655157,0.0,CLEAR
W,0001000000005914-VE655157,0.0,WHY
AY,0001000000005914-VE655157,0.0,WHY
P,0001000000005914-VE655157,0.0,PEOPLE
IY,0001000000005914-VE655157,0.0,PEOPLE
P,0001000000005914-VE655157,0.0,PEOPLE
AH,0001000000005914-VE655157,0.0,PEOPLE
L,0001000000005914-VE655157,0.0,PEOPLE
W,0001000000005914-VE655157,0.0,WANTED
AO,0001000000005914-VE655157,0.0,WANTED
N,0001000000005914-VE655157,0.0,WANTED
T,0001000000005914-VE655157,0.0,WANTED
AH,0001000000005914-VE655157,0.0,WANTED
D,0001000000005914-VE655157,0.0,WANTED
T,0001000000005914-VE655157,1.0,TO
AH,0001000000005914-VE655157,1.0,TO
T,0001000000005914-VE655157,0.0,TO
AH,0001000000005914-VE655157,0.0,TO
K,0001000000005914-VE655157,0.0,KEEP
IY,0001000000005914-VE655157,0.0,KEEP
P,0001000000005914-VE655157,0.0,KEEP
K,0001000000005914-VE655157,0.0,CATS
AE,0001000000005914-VE655157,0.0,CATS
T,0001000000005914-VE655157,0.0,CATS
S,0001000000005914-VE655157,0.0,CATS
IH,0001000000005914-VE655157,0.0,IN
N,0001000000005914-VE655157,0.0,IN
DH,0001000000005914-VE655157,0.0,THEIR
EH,0001000000005914-VE655157,0.0,THEIR
R,0001000000005914-VE655157,0.0,THEIR
HH,0001000000005914-VE655157,0.0,HOMES
OW,0001000000005914-VE655157,0.0,HOMES
M,0001000000005914-VE655157,0.0,HOMES
Z,0001000000005914-VE655157,1.0,HOMES
K,0001000000005914-VE655157,0.0,CATS
AE,0001000000005914-VE655157,0.0,CATS
T,0001000000005914-VE655157,0.0,CATS
S,0001000000005914-VE655157,0.0,CATS
HH,0001000000005914-VE655157,0.0,HUNT
AH,0001000000005914-VE655157,0.0,HUNT
N,0001000000005914-VE655157,0.0,HUNT
T,0001000000005914-VE655157,0.0,HUNT
M,0001000000005914-VE655157,0.0,MICE
AY,0001000000005914-VE655157,0.0,MICE
S,0001000000005914-VE655157,0.0,MICE
AE,0001000000005914-VE655157,0.0,AND
N,0001000000005914-VE655157,0.0,AND
D,0001000000005914-VE655157,0.0,AND
R,0001000000005914-VE655157,0.0,RATS
AE,0001000000005914-VE655157,0.0,RATS
T,0001000000005914-VE655157,0.0,RATS
S,0001000000005914-VE655157,1.0,RATS
DH,0001000000005914-VE655157,1.0,THIS
IH,0001000000005914-VE655157,0.0,THIS
S,0001000000005914-VE655157,0.0,THIS
W,0001000000005914-VE655157,0.0,WAS
AO,0001000000005914-VE655157,0.0,WAS
Z,0001000000005914-VE655157,0.0,WAS
B,0001000000005914-VE655157,0.0,BECAUSE
AH,0001000000005914-VE655157,0.0,BECAUSE
K,0001000000005914-VE655157,0.0,BECAUSE
AO,0001000000005914-VE655157,0.0,BECAUSE
Z,0001000000005914-VE655157,0.0,BECAUSE
M,0001000000005914-VE655157,0.0,MICE
AY,0001000000005914-VE655157,0.0,MICE
S,0001000000005914-VE655157,0.0,MICE
AE,0001000000005914-VE655157,0.0,AND
N,0001000000005914-VE655157,0.0,AND
D,0001000000005914-VE655157,0.0,AND
R,0001000000005914-VE655157,0.0,RATS
AE,0001000000005914-VE655157,0.0,RATS
T,0001000000005914-VE655157,0.0,RATS
S,0001000000005914-VE655157,0.0,RATS
EY,0001000000005914-VE655157,0.0,ATE
T,0001000000005914-VE655157,0.0,ATE
EY,0001000000005914-VE655157,0.0,ATE
T,0001000000005914-VE655157,0.0,ATE
DH,0001000000005914-VE655157,1.0,THE
AH,0001000000005914-VE655157,0.0,THE
B,0001000000005914-VE655157,0.0,BARLEY
AA,0001000000005914-VE655157,1.0,BARLEY
R,0001000000005914-VE655157,1.0,BARLEY
L,0001000000005914-VE655157,0.0,BARLEY
IY,0001000000005914-VE655157,0.0,BARLEY
AE,0001000000005914-VE655157,0.0,AND
N,0001000000005914-VE655157,0.0,AND
D,0001000000005914-VE655157,0.0,AND
AH,0001000000005914-VE655157,0.0,OTHER
DH,0001000000005914-VE655157,1.0,OTHER
ER,0001000000005914-VE655157,1.0,OTHER
DH,0001000000005914-VE655157,0.0,THAT
AE,0001000000005914-VE655157,0.0,THAT
T,0001000000005914-VE655157,0.0,THAT
EY,0001000000005914-VE655157,1.0,ANCIENT
N,0001000000005914-VE655157,1.0,ANCIENT
CH,0001000000005914-VE655157,1.0,ANCIENT
AH,0001000000005914-VE655157,0.0,ANCIENT
N,0001000000005914-VE655157,0.0,ANCIENT
T,0001000000005914-VE655157,0.0,ANCIENT
DH,0001000000005914-VE655157,0.0,THAT
AH,0001000000005914-VE655157,0.0,THAT
T,0001000000005914-VE655157,0.0,THAT
EY,0001000000005914-VE655157,1.0,ANCIENT
N,0001000000005914-VE655157,0.0,ANCIENT
CH,0001000000005914-VE655157,0.0,ANCIENT
AH,0001000000005914-VE655157,0.0,ANCIENT
N,0001000000005914-VE655157,0.0,ANCIENT
T,0001000000005914-VE655157,0.0,ANCIENT
P,0001000000005914-VE655157,0.0,PEOPLE
IY,0001000000005914-VE655157,0.0,PEOPLE
P,0001000000005914-VE655157,0.0,PEOPLE
AH,0001000000005914-VE655157,0.0,PEOPLE
L,0001000000005914-VE655157,0.0,PEOPLE
Y,0001000000005914-VE655157,0.0,USED
UW,0001000000005914-VE655157,0.0,USED
Z,0001000000005914-VE655157,0.0,USED
D,0001000000005914-VE655157,0.0,USED
F,0001000000005914-VE655157,0.0,FOR
AO,0001000000005914-VE655157,0.0,FOR
R,0001000000005914-VE655157,0.0,FOR
F,0001000000005914-VE655157,0.0,FOOD
UW,0001000000005914-VE655157,0.0,FOOD
D,0001000000005914-VE655157,0.0,FOOD
DH,0001000000005914-VE655157,0.0,THEY
EY,0001000000005914-VE655157,0.0,THEY
AO,0001000000005914-VE655157,0.0,ALSO
L,0001000000005914-VE655157,0.0,ALSO
S,0001000000005914-VE655157,0.0,ALSO
OW,0001000000005914-VE655157,0.0,ALSO
K,0001000000005914-VE655157,0.0,CARRIED
AE,0001000000005914-VE655157,0.0,CARRIED
R,0001000000005914-VE655157,0.0,CARRIED
IY,0001000000005914-VE655157,0.0,CARRIED
D,0001000000005914-VE655157,0.0,CARRIED
D,0001000000005914-VE655157,0.0,DISEASE
AH,0001000000005914-VE655157,0.0,DISEASE
Z,0001000000005914-VE655157,0.0,DISEASE
IY,0001000000005914-VE655157,0.0,DISEASE
Z,0001000000005914-VE655157,1.0,DISEASE
P,0001000000005914-VE655157,0.0,PEOPLE
IY,0001000000005914-VE655157,0.0,PEOPLE
P,0001000000005914-VE655157,0.0,PEOPLE
AH,0001000000005914-VE655157,0.0,PEOPLE
L,0001000000005914-VE655157,0.0,PEOPLE
W,0001000000005914-VE655157,0.0,WANTED
AO,0001000000005914-VE655157,0.0,WANTED
N,0001000000005914-VE655157,0.0,WANTED
T,0001000000005914-VE655157,0.0,WANTED
AH,0001000000005914-VE655157,0.0,WANTED
D,0001000000005914-VE655157,0.0,WANTED
DH,0001000000005914-VE655157,1.0,THEIR
EH,0001000000005914-VE655157,0.0,THEIR
R,0001000000005914-VE655157,0.0,THEIR
HH,0001000000005914-VE655157,0.0,HOMES
OW,0001000000005914-VE655157,0.0,HOMES
M,0001000000005914-VE655157,0.0,HOMES
Z,0001000000005914-VE655157,0.0,HOMES
AE,0001000000005914-VE655157,0.0,AND
N,0001000000005914-VE655157,0.0,AND
D,0001000000005914-VE655157,0.0,AND
F,0001000000005914-VE655157,0.0,FARMS
AA,0001000000005914-VE655157,0.0,FARMS
R,0001000000005914-VE655157,0.0,FARMS
M,0001000000005914-VE655157,0.0,FARMS
Z,0001000000005914-VE655157,0.0,FARMS
T,0001000000005914-VE655157,0.0,TO
AH,0001000000005914-VE655157,0.0,TO
B,0001000000005914-VE655157,0.0,BE
IY,0001000000005914-VE655157,0.0,BE
F,0001000000005914-VE655157,0.0,FREE
R,0001000000005914-VE655157,0.0,FREE
IY,0001000000005914-VE655157,0.0,FREE
AH,0001000000005914-VE655157,0.0,OF
V,0001000000005914-VE655157,0.0,OF
M,0001000000005914-VE655157,0.0,MICE
AY,0001000000005914-VE655157,0.0,MICE
S,0001000000005914-VE655157,0.0,MICE
AE,0001000000005914-VE655157,0.0,AND
N,0001000000005914-VE655157,0.0,AND
D,0001000000005914-VE655157,0.0,AND
R,0001000000005914-VE655157,0.0,RATS
AE,0001000000005914-VE655157,0.0,RATS
T,0001000000005914-VE655157,0.0,RATS
S,0001000000005914-VE655157,0.0,RATS
S,0001000000005914-VE655157,0.0,SO
OW,0001000000005914-VE655157,0.0,SO
Y,0001000000005914-VE655157,0.0,YOU
UW,0001000000005914-VE655157,0.0,YOU
K,0001000000005914-VE655157,0.0,CAN
AE,0001000000005914-VE655157,0.0,CAN
N,0001000000005914-VE655157,0.0,CAN
K,0001000000005914-VE655157,0.0,CATS
AE,0001000000005914-VE655157,0.0,CATS
T,0001000000005914-VE655157,0.0,CATS
S,0001000000005914-VE655157,0.0,CATS
W,0001000000005914-VE655157,0.0,WERE
ER,0001000000005914-VE655157,0.0,WERE
Y,0001000000005914-VE655157,0.0,USEFUL
UW,0001000000005914-VE655157,0.0,USEFUL
S,0001000000005914-VE655157,0.0,USEFUL
F,0001000000005914-VE655157,0.0,USEFUL
AH,0001000000005914-VE655157,0.0,USEFUL
L,0001000000005914-VE655157,0.0,USEFUL
F,0001000000005914-VE655157,0.0,FRIENDS
R,0001000000005914-VE655157,0.0,FRIENDS
EH,0001000000005914-VE655157,0.0,FRIENDS
N,0001000000005914-VE655157,0.0,FRIENDS
D,0001000000005914-VE655157,0.0,FRIENDS
Z,0001000000005914-VE655157,0.0,FRIENDS
T,0001000000005914-VE655157,0.0,TO
UW,0001000000005914-VE655157,0.0,TO
HH,0001000000005914-VE655157,0.0,HAVE
AE,0001000000005914-VE655157,0.0,HAVE
V,0001000000005914-VE655157,0.0,HAVE
HH,0001000000005925-VE655157,0.0,HOW
AW,0001000000005925-VE655157,0.0,HOW
L,0001000000005925-VE655157,0.0,LONG
AO,0001000000005925-VE655157,0.0,LONG
NG,0001000000005925-VE655157,0.0,LONG
HH,0001000000005925-VE655157,0.0,HAVE
AE,0001000000005925-VE655157,0.0,HAVE
V,0001000000005925-VE655157,0.0,HAVE
K,0001000000005925-VE655157,0.0,CATS
AE,0001000000005925-VE655157,0.0,CATS
T,0001000000005925-VE655157,0.0,CATS
S,0001000000005925-VE655157,0.0,CATS
B,0001000000005925-VE655157,0.0,BEEN
IH,0001000000005925-VE655157,0.0,BEEN
N,0001000000005925-VE655157,0.0,BEEN
K,0001000000005925-VE655157,0.0,KEPT
AE,0001000000005925-VE655157,0.0,KEPT
P,0001000000005925-VE655157,0.0,KEPT
T,0001000000005925-VE655157,0.0,KEPT
AE,0001000000005925-VE655157,0.0,AS
Z,0001000000005925-VE655157,0.0,AS
P,0001000000005925-VE655157,0.0,PETS
EH,0001000000005925-VE655157,0.0,PETS
T,0001000000005925-VE655157,0.0,PETS
S,0001000000005925-VE655157,0.0,PETS
AH,0001000000005925-VE655157,0.0,ACCORDING
K,0001000000005925-VE655157,0.0,ACCORDING
AO,0001000000005925-VE655157,0.0,ACCORDING
R,0001000000005925-VE655157,0.0,ACCORDING
AH,0001000000005925-VE655157,0.0,ACCORDING
NG,0001000000005925-VE655157,0.0,ACCORDING
T,0001000000005925-VE655157,0.0,TO
AH,0001000000005925-VE655157,0.0,TO
S,0001000000005925-VE655157,0.0,SOME
AH,0001000000005925-VE655157,0.0,SOME
M,0001000000005925-VE655157,0.0,SOME
S,0001000000005925-VE655157,0.0,SCIENTISTS
AY,0001000000005925-VE655157,0.0,SCIENTISTS
N,0001000000005925-VE655157,0.0,SCIENTISTS
T,0001000000005925-VE655157,0.0,SCIENTISTS
AH,0001000000005925-VE655157,0.0,SCIENTISTS
S,0001000000005925-VE655157,0.0,SCIENTISTS
T,0001000000005925-VE655157,0.0,SCIENTISTS
S,0001000000005925-VE655157,0.0,SCIENTISTS
K,0001000000005925-VE655157,0.0,CATS
AE,0001000000005925-VE655157,0.0,CATS
T,0001000000005925-VE655157,0.0,CATS
S,0001000000005925-VE655157,0.0,CATS
W,0001000000005925-VE655157,0.0,WERE
ER,0001000000005925-VE655157,0.0,WERE
F,0001000000005925-VE655157,0.0,FIRST
